      colloX       colloY       colloZ
   13546.530   -31750.027    62606.177
   22544.279   -24210.493    63377.548
  -11422.713   -24493.890   -66186.683
   59662.329   -19232.964   -34374.491
  -12409.191   -66454.997    23256.213
   19961.920    67931.564    -9895.979
   42870.374     2231.684   -57168.669
      13.553   -21406.403    68211.962
   48228.946     1290.107   -52758.037
    6826.988   -20499.083   -68148.998
   65819.578    -5331.957   -27394.515
  -62956.217    33687.977    -3569.449
  -36039.330    35748.455    50342.038
  -26128.027   -47421.504    46686.542
  -12662.240   -70027.255    -6852.544
  -36292.756     -183.374   -61594.710
   36221.847   -59546.582    15915.038
   67804.796    -8277.159    21097.495
  -56186.048    31380.843   -31136.422
  -70893.368    -9183.816      945.476
  -66373.917    -8151.470    25281.669
   44993.653    41083.936    37400.366
   30359.066    51527.818   -39170.361
   52232.794   -20910.135    44109.042
  -22348.750   -65067.477    19438.697
   60253.985   -35531.621    14767.102
  -18500.754    40603.237   -55858.798
   63034.286    32305.244     9703.406
   24476.087    64959.322   -17097.184
   63760.761   -29558.587    13113.401
  -37589.542   -37867.684   -47583.305
   61943.882    32016.071    15780.772
    3710.852   -68925.495   -18617.514
  -49751.821   -10668.171    50220.041
  -71375.001    -1935.348     3601.353
  -14025.282    22447.502    66411.650
   50540.150    14198.590   -48530.396
   -3963.551    63831.488    31952.113
   70777.707    -4437.102     9051.763
  -25556.215   -65685.726    11973.777
   38887.335   -55422.197   -22962.171
  -12814.772    30336.324    63455.458
   26550.451   -44167.940   -49551.717
  -38190.960    17212.259   -57933.538
   50408.270   -50529.770    -4105.449
  -65514.898   -26419.052    10997.177
  -11377.357    19437.387   -67851.675
   60537.361    12662.817    35860.662
   65560.811    -2472.801   -28403.721
   63599.681    16779.489   -28011.344
   31902.428   -31403.420    55741.962
   10874.571   -60569.188    36389.878
   16081.612    19609.859    66842.660
  -17600.425    64643.277   -24951.511
  -46048.014   -40387.191    36872.228
  -59532.997    34631.243    19173.036
  -65496.847    22815.691    17341.087
   10708.663    12573.175    69558.219
  -31248.255     2387.574    64256.923
  -29936.943   -42855.614   -48767.631
  -26581.017   -58932.654   -30520.450
    2071.754    59143.738   -40110.250
   57393.026    37154.778    20896.631
  -13087.185   -21115.594   -67037.030
   57274.866    -7112.121    42191.392
   34410.715   -29314.583   -55386.496
  -60577.346     -518.834    37963.431
  -28204.794   -51542.783    40730.053
  -30076.806   -22152.259   -60957.110
   67322.704    13778.264   -19721.031
   -1061.695   -62217.537   -35198.820
   12661.293   -48575.692    50903.829
  -31069.775     8038.465    63883.943
  -19601.101     9796.688   -68050.921
   25653.934    52411.180   -41304.358
  -54908.434    44495.917   -10783.474
    -249.212    71149.006    -6990.201
   15501.617    20731.304    66640.971
   18336.174   -47045.798   -50612.090
   15065.760    25523.139    65059.191
  -47649.011    14900.403   -51172.803
  -34682.998    -3097.008    62438.804
    5377.289    11576.447    70343.278
  -49264.187   -50499.655   -11572.848
  -39849.233   -54100.726    24418.357
   50498.098   -46892.212    19030.726
   58417.329   -15101.598    38346.623
  -64335.649    29054.430    11307.980
  -65615.200   -26007.743    11373.163
   32133.269   -26991.505   -57879.338
   -4919.397   -71275.527     2589.378
  -43469.629    31803.890   -47010.743
  -22284.326   -25092.928   -63125.746
  -18565.189   -10912.919   -68171.461
  -37879.065    56418.770   -22208.215
   58914.014    35459.191    19567.595
  -49496.519    51015.393    -7657.043
  -13367.748    38400.245   -58803.321
  -11803.254    -4246.640    70382.919
   47339.829    35288.198   -40308.681
   38944.935   -59028.921   -10487.352
   35293.012    61310.812   -10319.579
   14505.577    69653.584     7005.180
  -50953.486   -21249.141    45423.808
   58481.636    26656.826    31311.627
   37027.009    24692.009    55950.079
   -1521.407   -37129.789   -61075.119
   11234.846    70599.242     -794.576
   40793.681   -31020.025    49847.164
  -49938.205     1405.879    51140.055
   -3668.775    67495.062   -23282.240
  -66949.689   -24046.996     7112.466
    8699.693    56512.194   -42916.120
  -14273.857   -21844.905   -66559.471
  -12890.202   -38219.859    59027.037
   70264.104     9623.581     9024.877
  -30171.071   -64761.987     2587.961
  -16433.070    54498.987   -43254.141
     140.075    -9974.428    70792.635
   38277.359   -21074.315   -56584.654
  -14270.794    32882.215    61856.369
    7838.232    54384.981   -45737.753
   59435.162    15882.368   -36418.648
  -23090.379    59444.008   -32316.409
   62197.549    29923.529   -18632.052
   -9609.105    50562.158    49620.957
  -59510.321    21660.626    33172.957
   49711.063   -34333.784   -38224.436
  -57920.456   -34848.060    23279.595
   58329.822   -40740.112     6998.656
   11176.706    15858.573    68809.105
  -70948.450     7299.526    -4913.289
   32938.847   -63104.858     6626.867
   -9226.187    35578.748    61319.950
   20088.974    20101.695   -65600.770
   -2474.921    -3525.620   -71362.111
  -61528.136   -33881.211   -13321.337
   46599.768    51359.077    17372.761
   48454.811   -37932.731    36391.555
    5929.645   -21458.131   -67937.427
   22174.573    10122.961    67208.036
  -64290.022    30549.408     6680.782
  -35558.723     8028.131    61499.857
  -34921.307   -61700.800    -9198.899
   21135.692    42324.783   -53600.386
   26694.593    37216.573    54894.731
  -51153.031    49943.895      284.259
  -61274.046    -3713.486   -36644.336
  -62860.914    23188.202   -24938.302
   43058.145   -55209.279    14458.137
   -2714.249    56218.706    44081.698
  -34353.371   -26908.031   -56629.584
  -30467.643    63059.254   -14365.208
   -8983.607    -5455.313    70715.206
   26051.938    42764.937    51025.119
  -41292.907   -32407.370   -48536.216
  -13941.140    24009.382    65880.955
  -17445.227   -32258.195   -61369.202
  -40702.292    25510.170    52949.605
   15011.904    26118.376    64835.016
   22319.243   -40159.871    54773.554
  -66022.810    19555.666   -19226.819
   18575.561   -69019.086     1555.747
  -28221.520   -63602.493    16412.639
   65538.306    28561.296      298.173
  -49386.762    38710.325   -34257.329
   21016.605    37269.287   -57274.852
    2333.302    -5708.014   -71225.560
  -44511.510    30891.064    46643.046
   45817.040     6492.441    54495.442
   29866.168    60386.272    23929.399
  -68630.244    11375.471    16480.118
  -67785.554   -19539.024   -11595.315
  -45572.605   -53782.795   -11901.876
  -56398.011    37433.444    23002.343
  -64016.536    22885.796   -22118.532
  -57059.818   -29031.902    31818.735
  -48613.255   -51350.213   -10536.276
   -8578.843    19113.581    68353.351
  -15320.039    36911.769   -59278.359
   43946.474   -15250.575    54288.428
  -18855.908    67231.525    15345.450
   67443.938    12511.186   -20146.748
  -33679.640    31751.018   -54485.418
  -26153.560   -61542.845   -25289.832
    1536.245   -34985.349    62327.934
  -53049.228    32272.406    35431.303
  -43429.809    41136.665    39150.128
   -5070.441   -67092.042    24167.221
   -4952.473   -17662.015    69098.714
  -21892.077    53865.149   -41597.942
  -28378.482    -6768.811   -65268.300
   39104.096   -10647.356    58894.903
    9693.533   -31336.253    63523.073
   67329.035    15238.172    18593.150
   59940.984    38819.514    -3351.085
   38183.460    29164.741   -52939.090
    8742.899    69385.110    14845.011
  -18330.758    32359.364   -61057.030
  -64788.117   -26282.685   -14927.373
    -735.886   -20220.247   -68568.988
   66644.028   -13202.492    22256.994
   47230.434   -19595.108    49964.227
    5796.075    57354.350    42284.632
  -25686.212   -16197.204   -64722.293
  -63405.395    32526.875    -5732.744
   71001.970    -6155.836    -5650.839
   50888.072   -38875.329    31783.943
  -18700.863    66487.126   -18462.011
  -64834.614    22116.695    20455.579
  -45986.534   -12378.967    53320.783
   60376.874   -37902.117     5400.800
   19612.469    16114.783   -66833.905
  -29777.378    57547.430    30211.043
  -10239.037   -70572.755     5074.879
  -23661.707   -44920.669   -50332.526
   58327.548   -36195.032    19973.052
   -5999.377    70974.705    -6140.417
   67281.015    -9003.599    22434.488
  -10014.422    41739.361   -57172.049
   35170.706    55374.021    28422.619
   67617.319   -13027.250   -19217.049
  -64370.387    28135.273    13265.208
  -49224.998    28159.183    43532.356
   27040.277    66165.948    -1413.094
  -39887.702    40643.481   -43222.502
   61872.841    16778.949   -31643.711
  -71318.831     4494.235     2128.918
   21119.947    36656.034    57631.494
   13498.648    61696.040    33503.600
    1628.520    71359.561    -4033.247
  -34980.317   -15836.098   -60305.070
  -22119.543    16827.046   -65868.675
  -55803.525   -29315.519    33729.409
    9540.420   -66031.093   -25690.100
  -67134.724    -6335.138   -23746.599
   50634.830   -11505.630    49141.027
   15830.175    66175.723   -21938.217
   45755.462   -51156.958    20012.732
  -56641.957    35791.047   -24935.832
   23584.395    58612.968    33457.471
    2794.859    71417.740    -1673.684
   22582.880    63398.051    24120.670
  -50372.488   -47133.424   -18765.898
   67534.742    15067.945   -17975.587
  -68316.262      855.921    21053.782
  -66143.258   -26739.324     4602.612
   -4431.411   -68362.683    20445.348
  -63464.885   -32120.743     7181.387
   20844.369    -9149.941   -67770.915
   12586.768   -64262.873    28687.323
   -1993.750   -56016.304   -44376.849
  -69198.129    13357.646    12012.425
  -39184.695    30756.480   -51280.646
   28782.962   -20984.118   -61986.401
   36277.409   -59170.505   -17143.717
   16839.093    34569.221   -60270.390
   59258.513   -37719.750   -13294.929
  -46721.023    13624.809   -52369.998
  -66450.081    25876.135     5091.021
   47728.414    42316.926    32285.946
  -29533.485   -60249.924   -24674.399
   30723.207   -64112.405    -7535.928
   38607.889   -14502.000    58397.166
    9305.981   -66243.661   -25224.633
  -37706.548   -14363.327    59017.092
    2408.320   -46717.197   -54063.014
  -18382.906    67055.110   -16636.919
   -8890.405   -64981.556    28451.083
  -21809.638   -17687.895   -65746.362
   -6549.128    65637.523    27566.838
   24006.554    19666.188    64405.221
  -40561.107    56156.844   -17672.339
   -2294.482    53978.761   -46820.238
  -30859.039   -63456.039   -11495.948
  -61827.838   -32279.778   -15698.422
   63600.173   -11545.262   -30542.281
  -49479.044   -27142.511    43888.659
   47722.192    47539.155   -23952.603
   67212.981     6496.786    23480.055
  -57037.371   -26463.669    34022.326
  -42079.918    31379.620   -48535.616
   -3251.946    35596.528    61914.603
   48703.723   -31786.663    41577.175
  -26782.089    63078.956    20368.384
  -22099.133    -3925.629   -67877.270
  -23279.416   -42413.789    52633.120
  -30140.942   -38800.510   -51934.094
   21819.750    27858.440    62120.141
   36831.623   -50337.105    34938.710
   61756.235     6652.026    35398.080
   34580.074   -56287.725   -27331.604
   61402.878   -30541.979    20198.519
   43452.917    36558.337    43433.144
   69526.420   -13877.584    -9197.591
   -4954.280    29219.559   -65059.808
  -27861.352   -48654.620   -44357.402
   23411.720   -46271.972   -49212.824
  -10636.163    69966.822   -10130.248
  -42795.709   -28447.310    49702.957
  -44371.333     3982.610   -55914.486
  -55048.051    41704.974    18480.079
   30438.338   -64659.044     1954.894
  -14775.633   -19495.010   -67176.866
  -38509.300    45220.942    39789.525
   50901.503   -49154.651    10196.244
  -20917.708    26492.932    63021.267
   -1579.140   -69448.766    16896.190
  -17164.506   -39629.225    56973.769
   59636.919    17540.948   -35310.893
  -46299.704    50702.438    19917.486
   38519.121     1827.818    60200.021
  -13337.191    57744.004    39985.690
  -61576.362   -10566.202    34753.604
    4970.329   -67678.191    22495.874
   36687.114    14923.911   -59518.389
   44949.318    -7239.932   -55120.307
   41668.253   -14642.204   -56218.045
  -32530.476    10824.118   -62735.259
   23718.896    23689.658    63145.230
  -47192.168   -11087.529    52545.904
   19156.354   -39413.236   -56486.609
   34034.414    13234.672    61462.250
   31756.991   -57450.162    28320.989
  -18820.738   -53006.226    44127.382
   22120.027    63018.141   -25505.380
  -54643.702   -43450.715    15401.534
    2031.241    66469.396    26244.990
   24104.764    61863.635   -26513.338
  -70258.911    13173.477    -1118.506
   12629.026     2582.644   -70320.294
   53099.439    -4356.658   -47671.534
   17575.183   -62443.182   -30051.090
   15385.193    17444.567    67602.433
   38433.326   -49831.170   -33924.033
  -30606.169    -6655.460    64265.646
  -53808.839    45653.470    11466.283
  -36568.068    61407.022     1749.332
   42257.121   -55313.103   -16306.515
   -4741.948   -27431.092   -65849.489
   -1664.799   -51954.043   -49082.705
   17543.235   -27951.675    63419.593
   11382.167    67232.440    21479.092
   44651.908   -40905.973    38000.192
   56488.360   -43147.802    -7644.504
   67623.011   -23058.242     2559.683
   69819.355   -13478.283    -7395.916
  -22539.021   -33693.881   -58888.207
  -37230.317   -60476.856    -8219.460
  -61922.679   -25702.430    24820.818
   20773.657   -29722.252   -61612.896
   26461.446   -65524.199   -10838.692
  -14609.995   -69336.948    -9489.032
   36479.917   -61483.250      362.878
  -62620.481     9317.993   -33210.787
  -38916.164   -30851.960    51427.569
  -51663.061   -30950.023    38524.411
  -50076.984    38880.288   -33041.262
   67063.750    -8491.413    23269.196
  -51459.498   -44663.682   -21637.506
  -61863.347    34784.728     8605.525
   63808.008    31658.534    -6114.033
  -67591.024    18121.765    14634.246
   18018.428   -68952.932     5651.155
  -30549.920    59994.137    24052.277
   -1137.866   -64576.325   -30654.683
     722.167    54052.876   -46785.373
   24275.837    30740.207    59806.600
  -39557.184   -18251.751    56685.173
  -54603.810   -41209.470   -20767.994
  -54348.387   -42746.338   -18168.917
  -67864.826   -22085.667    -4206.512
  -69297.655   -16661.888    -5596.660
  -50434.585   -50301.819     6098.009
   69898.529   -10644.972    10582.356
  -47794.467   -53067.692    -3258.074
    5692.213    25677.783   -66478.239
   45683.983    18492.818   -51788.951
  -24295.752    58201.027   -33666.941
   46707.754     3512.981    54010.654
  -70934.080     -229.069    -8911.225
  -60674.910    22222.933   -30590.892
  -42583.311    56927.619     7550.750
   30796.095   -21453.017   -60847.963
    9507.237    43177.502   -56182.042
  -61164.784   -30124.056    21506.196
   52395.453    39761.744    28014.750
   69517.239   -16367.547     3250.064
  -19468.515    23012.593    64826.719
  -43098.102   -34251.234   -45612.637
  -20173.860    58221.542    36254.289
  -23863.589   -46050.050    49203.944
   71062.145    -3554.892     6974.259
  -60440.886    -6196.794    37677.647
  -11538.943    -7207.574   -70185.538
  -15989.679    55025.050   -42751.375
   -5981.973    70289.837   -11604.347
   28670.812    55631.083    34558.258
   56910.583    -3369.310   -43138.606
   -3106.955   -70690.996    10209.605
   13226.328   -11620.875    69290.155
   19775.949    61867.077   -29874.450
    3528.286   -61439.079    36385.394
   -1556.909   -37199.020   -61032.082
  -20767.593   -60762.596   -31428.014
  -63863.206     -261.308    32132.985
  -32015.322     7185.611    63517.653
   38562.433    55974.588   -22156.045
   25545.675   -20786.918   -63454.146
  -13844.970    -1713.965   -70117.652
   50069.601   -15340.861    48670.310
   12795.943   -17168.759   -68209.997
   -5002.457   -22759.407   -67587.653
  -12591.642    69270.112   -12418.057
  -53775.888   -21447.703    41943.486
  -22283.434   -32055.834   -59891.386
    -232.503   -60712.033   -37750.511
   -2864.742    28467.658   -65517.110
  -43361.924    40278.922   -40105.586
  -17367.343    61858.592    31352.768
  -11398.505   -42784.178   -56131.045
  -25373.717    31769.737   -58804.459
   13398.631   -57698.522   -40030.780
   23540.489    51494.974    43648.816
  -66042.499   -25055.360   -11032.827
   56654.513   -43595.359      903.778
   47340.714    52802.945     9044.989
  -16005.976    69631.004     2537.326
   67643.494   -19189.252   -12931.991
   27326.182   -43951.137   -49322.240
    1488.311   -12155.859    70435.262
  -53086.386    13255.903    46013.289
  -28325.753    65627.770    -1324.217
  -51930.140    28448.136   -40063.327
  -46297.473    34481.065    42174.710
    -157.409   -35488.735    62061.510
  -61052.637    33872.903    15372.313
   45193.639   -29119.961   -47123.974
   56767.352   -34223.921    26782.402
  -51916.374   -46340.608    16381.215
   54072.309    10946.447    45469.405
  -26700.583    50641.655    42820.646
   39921.991   -56664.919   -17505.075
  -47397.851    21056.822    49205.285
   -4944.173    71313.463    -1025.289
   25933.757   -65879.441     9921.974
   66784.048   -10776.376    23127.185
   41514.032   -39927.514   -42349.556
  -70641.525   -10476.289     3335.913
   29084.054    46221.265    46139.122
   68207.917    16340.415   -13848.356
   55620.775   -26191.713    36488.760
   48176.698   -38217.599    36462.679
   26855.272   -53542.600    39026.791
  -40704.293   -58647.798     3834.378
   42213.286    35581.599    45421.298
  -52794.674    44625.684   -18231.204
   18418.668   -17827.682    66738.538
  -67388.049   -21584.778    10200.699
    8559.018    15858.257    69183.560
   46856.294    47699.779   -25304.642
   54770.058   -33539.840    31407.419
   20675.221   -65753.775   -18975.835
   49288.755   -41439.345    31056.487
   51880.425   -19573.761    45126.439
    2727.808    51926.639   -49064.135
  -53427.987   -24153.924    40904.085
  -26823.566    54476.696   -37734.493
  -64161.824   -30273.578    -8824.789
  -20002.040   -68373.030     6012.756
    7881.766   -11094.995   -70184.649
  -50265.245    49191.664   -12833.216
   71186.382     4069.834     5200.151
    9069.648    70135.288    10482.789
  -15754.983    69646.851     3493.248
   48852.402   -51183.755   -10235.825
   48391.188   -45263.787   -26843.781
   33821.888    35475.722   -52044.780
   36886.067   -44177.284    42413.343
    6106.631   -71152.796    -3330.882
   69830.929    -7997.305    13068.687
   -5190.739   -17528.310   -69115.271
   66418.068   -18426.959    18978.765
  -18078.864    69039.440     4220.958
  -22722.606    44897.310   -50784.060
  -13932.694   -64397.871   -27747.079
  -12560.177     8711.471   -69838.802
  -62095.810    20827.643    28660.526
   52190.100    36534.306    32442.935
   61491.102    31441.294    18476.888
  -64309.668    -8391.966    30082.347
   53671.272   -45512.190   -12615.118
   28658.731   -45608.164   -47007.219
  -66678.120   -22295.750    12962.789
   49885.389    40809.713   -30937.377
  -66979.283   -10786.282   -22550.784
  -60144.609   -13038.731    36383.012
   24887.089    23721.156   -62682.100
   -8517.821   -58200.734   -40635.297
  -12095.889    35262.617   -61002.814
   61997.879   -14374.235   -32569.163
  -28623.424    50205.905   -42085.303
  -17819.627   -16356.680    67275.746
   31895.464    15101.947    62174.887
    4751.725    69497.877    16080.184
  -54831.637    -3109.764   -45770.373
   52340.455   -32782.427   -36012.433
  -54027.689   -29493.539    36362.701
  -70774.860    -3866.765    -9331.310
   60016.191   -37277.089    10935.331
   64334.572    12286.670    28656.702
  -27111.871    65575.855     8709.750
   39906.756   -57823.093    13230.523
  -38750.135   -13880.844   -58453.873
  -13707.111     4999.152    69987.354
    9618.731   -70724.401    -4079.851
   38341.893   -60313.592    -1809.931
  -51896.022    -6834.107   -48695.010
   30286.750    43304.089   -48151.581
   17114.642    22289.772   -65737.061
   -5017.123   -71315.703       71.451
  -64710.920    -3341.308    30206.598
  -28991.838   -64759.458     8763.104
  -25427.623    36669.541    55855.947
   63598.247    14072.039   -29467.724
   45062.547   -41034.033   -37372.196
   20851.617    26272.429   -63135.375
   41809.873    34511.934    46604.367
   45703.683    19526.649   -51390.557
  -51508.193   -49530.018    -2188.464
   -5437.231   -14126.045   -69871.292
   50874.867   -42552.479   -26685.959
  -65090.174   -25529.982    14919.631
   25597.516     4014.947   -66631.475
  -14957.981   -25126.394    65238.249
    6422.192    70070.459   -12648.808
  -69554.376    14344.545     8217.597
  -38137.492    56171.217   -22392.679
    6848.068   -66263.218   -25949.873
  -56825.056    28201.834   -32964.763
   27017.935    62606.691    21483.470
  -41553.789    17623.868   -55441.753
   -7539.226   -32928.958   -63007.538
  -13345.996    68264.321   -16521.894
   25361.973    43337.227    50889.696
   70829.611     8842.236    -4010.879
   -5359.224    61470.637   -36107.418
  -11982.087   -68561.736   -16334.747
  -45523.493   -19333.295   -51623.071
    4681.146    51259.543   -49615.040
  -65168.748    12488.001    26611.843
  -41807.282    51849.293   -25978.992
   44511.883   -55141.567    -9444.887
  -34855.627    44583.840   -43686.068
   39617.503    48581.011   -34372.153
   33774.614    19645.836    59870.048
  -47947.579   -52561.448     7030.642
   45789.314    24440.683    49163.990
   53724.840    46928.504     4739.525
    3921.371    68626.978    19648.583
  -14906.989   -63580.103    29093.956
  -41936.473    57465.711     7080.277
  -18735.459    -5053.537    68808.069
   18138.947    10638.224   -68329.444
  -19151.401   -23794.928    64638.466
   70821.394     3016.565     9291.749
  -14391.264   -54142.481    44413.841
   52833.132     8846.404    47344.560
   23590.965   -53533.587    41094.129
  -68919.460   -15665.585    10761.206
   41723.238    57587.786    -7343.322
   46603.383    27260.781   -46862.358
  -11576.959    70497.560    -2678.463
   67469.438     7060.779   -22563.829
   10484.102   -41007.829   -57615.515
  -56442.627    43002.028    -8727.057
   -3186.700    68838.851   -19030.597
   33261.643    63055.997     5358.214
  -15749.269    42778.916    55072.960
   -3061.567   -44790.666    55637.479
  -18078.225   -43498.696    53778.688
   68952.266   -18545.755     3570.166
   15229.600    18142.708   -67453.743
   60591.939   -26416.234    27237.943
     790.462   -54822.200   -45880.362
   23931.633    54996.371   -38907.354
   58779.492   -38231.861    13942.819
  -37600.454   -60304.648    -7788.544
   70356.999   -11582.269     5181.684
   69333.591    14524.840     9643.041
   32599.652    53002.791    35200.468
    4803.110   -42718.097    57124.429
  -38458.659    45696.809   -39291.720
   63329.538    -7643.922    32280.740
   13396.006   -34475.831    61180.636
   29251.517   -65211.856    -1693.726
    6979.417    32119.774   -63487.904
  -11709.454   -37349.921   -59824.561
   -8471.386   -60272.214    37504.692
  -50569.305   -10484.048   -49436.183
  -64404.197    27623.360    14147.630
   41054.859    -4751.785    58335.454
   26806.064    58528.146   -31096.578
  -32392.988     8279.985   -63192.106
  -19133.585   -59492.938   -34721.785
   -3912.472    37250.852   -60894.767
  -36214.753    47558.689   -39214.395
   32300.548   -52235.787    36595.126
   37642.497   -58676.203   -15850.920
   57919.372    35201.078   -22745.032
  -20019.778    43088.048    53420.359
  -27845.444    44130.807   -48869.307
  -71206.247    -4183.080    -4824.761
  -42037.105    32124.402   -48083.372
   31280.885    35882.538    53339.064
   24092.073   -53654.217   -40643.611
   25961.935   -63851.499    18975.514
   -6250.538   -71086.359     4332.019
   -2490.743    68178.315    21368.661
  -21096.098   -59801.542   -33012.668
  -44480.634    41775.799    37247.306
   14081.936    -9484.898    69446.684
   41268.788      117.334   -58377.902
  -62534.526     3823.584   -34437.180
     -59.439    33149.955   -63341.795
  -29180.678    63832.224   -13602.986
   31658.471   -42810.727    47708.374
  -67908.693    12648.160    18426.600
  -69651.345    11735.647    11048.563
   27751.275    63957.320    15825.107
   17403.757    56806.354   -39764.977
  -21703.318    58757.563   -34461.874
   52567.180    -6035.181   -48076.754
  -19021.364   -32077.818   -60994.323
   38109.940   -57842.568   -17691.124
   30620.321    51788.850   -38618.869
   18842.420    -1902.068   -68938.026
   30542.410   -48824.661   -42360.592
   51552.606   -44407.691   -21940.644
   -1874.948    25715.669    66680.544
   44063.873    47167.454    30736.175
  -26950.945   -31704.780    58133.979
  -19992.679   -26381.872    63367.150
   58076.220    18290.431   -37466.236
  -36782.106     9139.764    60618.870
  -30673.758   -64571.256      882.910
   64461.354    28201.716   -12668.982
   23989.819    33651.943   -58336.450
   56269.636    -4019.025   -43916.757
   23021.548    42886.513   -52362.787
   36519.647    55995.928    25335.301
  -58727.485     6836.857    40192.610
   14220.285    64318.888    27784.351
   30102.790   -56610.612   -31625.413
  -10293.125    64247.718    29620.742
   47450.587   -49498.069   -20235.835
   -8707.034    25371.293   -66269.081
   51949.536     5500.893    48806.680
  -16493.948    51996.161   -46210.983
   69201.646   -17182.525     5196.066
  -56426.319    43839.925    -2288.573
  -36931.165    12572.418    59909.343
    6976.301    69819.424    13699.830
   47325.114   -44806.507   -29390.757
   48470.401   -14969.069    50375.125
  -27031.229      988.000    66177.357
  -27989.438    62940.634   -19135.675
  -19639.512   -58536.042   -36040.636
  -59890.163    31908.046    22497.800
  -38295.604   -11852.962   -59195.102
   30196.907   -15302.396   -62968.957
   49567.798    49258.323   -15091.623
  -46361.570    40985.078    35804.109
   32491.135   -58834.013    24371.932
    -407.554   -36517.646    61460.569
   -2401.897    20023.522   -68588.596
   52835.831   -36395.534    31541.182
   29293.082   -56676.377    32261.583
  -32965.931    62122.515    12850.938
  -69611.416   -16074.988     2636.578
   -2679.899    14029.598    70050.657
   21185.160   -61770.590    29097.926
    5819.428    10834.245    70426.270
   51803.556    -7513.778   -48693.334
  -44508.444    35569.444    43184.709
  -46169.218   -41687.406   -35237.332
  -67013.351    19817.396    15086.009
  -49927.658    42780.800    28073.800
  -24059.338   -48205.405   -46994.609
  -32069.034    53941.688   -34248.758
  -68982.085     8050.344    16963.785
   43299.265    55856.272    10786.870
  -29809.037    58179.555    28942.474
   13952.943    42325.853    55901.195
  -27769.329   -63807.247    16389.191
   39506.223    57801.857    14467.541
   34062.192    -8761.252   -62242.378
  -65763.461    19882.303    19772.892
   37602.094    30504.706   -52598.969
  -49478.453    31918.730    40548.531
   65128.962    11518.150   -27141.419
   58428.415    29141.573   -29120.355
   55382.093    30349.677   -33508.611
   46080.791     1237.823   -54645.536
  -37283.775    60492.239    -7855.902
  -13744.642   -28641.527   -64045.716
   63307.163   -27269.231    18965.713
   -3239.082    42509.709   -57389.363
  -23190.067   -47690.375   -47947.419
    6762.583   -70999.307     4946.913
   52652.176    48200.053     3950.861
    4047.361    -3158.273    71307.435
   20978.328    41528.841   -54280.486
  -28719.658   -59752.193   -26757.480
   -5522.756   -70592.203     9866.416
  -23755.009   -67345.441    -3375.974
   11228.511     9693.736    69936.100
  -58242.818    13506.030   -39197.798
  -63007.768    -7925.783   -32837.618
  -13792.751   -56404.748    41705.760
  -42526.318    42602.466    38570.043
  -47592.053    32703.367   -42149.642
   53526.864    47344.633     2113.456
  -66060.700   -26899.992    -4845.661
   37813.942    60325.577    -6483.569
   15216.304    57697.971    39376.570
  -38539.904      525.393    60212.173
   63228.802   -21944.779   -25132.675
  -13256.320   -24726.752   -65756.853
   20952.194   -57223.909    37383.631
  -18643.158   -67366.432   -15010.081
   -6214.880      668.406    71218.218
  -28518.792   -27476.707   -59521.552
   41577.352   -51769.529    26501.806
  -70647.122    -6811.838    -8584.231
  -24457.965   -49126.256   -45820.574
   -1311.286    52927.650   -48042.173
   -5379.540   -29996.726   -64671.191
  -33720.668    30817.839    54993.485
  -55618.214   -42922.491   -13243.117
   50466.782   -50336.117    -5521.357
   41453.908   -41929.491   -40430.154
  -33643.250     6047.092   -62790.688
  -36963.402    56493.514   -23522.242
   16750.298    39480.585   -57199.798
  -15656.921    45762.835   -52647.220
   53051.545   -21447.874    42855.902
  -26175.212    61889.736    24405.429
   32309.765   -63732.762     2306.554
    -746.176   -38058.039   -60515.576
  -13251.873    13243.708    68993.464
   47818.976    50268.292    17249.651
   38180.944    60438.901     -678.848
   46132.386     5465.944   -54341.811
    4886.132   -34094.024    62648.458
   35005.060   -36915.002   -50229.816
   63856.554   -29710.095    12278.309
   16750.679    21869.776   -65971.461
   49525.693   -47510.437    20026.737
   42289.009    57633.793     1044.838
    9830.452   -38892.706   -59176.226
   -9284.502    52383.495    47758.492
  -51001.982   -42852.442   -25953.269
  -10897.412    67638.607    20429.667
   44531.671   -47877.323   -28910.175
   62683.228    31201.230    14436.143
   19725.574      278.059   -68716.304
   13973.896   -16482.750   -68148.039
  -57958.626    38005.879   -17534.450
   24227.520   -13897.658    65810.246
   33417.501    52006.472    35912.444
  -14643.848    14387.015    68481.221
   55758.262     2454.029   -44677.735
   31627.140   -64061.406     2639.385
  -10675.816   -24893.005   -66162.461
   32305.775   -50594.970   -38827.722
   42158.229    50802.344   -27439.236
  -48780.338     8847.710    51510.220
   51459.197   -22581.301    44194.366
  -34459.637    26812.212    56610.465
  -14109.979   -28955.642   -63824.645
  -34280.419      762.176    62732.591
  -17600.413    34796.984    59920.793
  -30860.456   -51687.825   -38563.028
  -44494.356    20603.263    52027.530
   23711.917   -67369.645    -3190.935
  -12609.180   -63730.840   -29841.158
   12661.971    28344.441    64400.103
  -55951.240   -38013.381    23141.903
   60458.570    17004.907   -34156.998
   40138.428     -567.094    59158.187
  -17936.495    45572.117   -52082.342
   40459.903    17413.775    56310.414
  -53646.089     4218.593   -47068.107
   25155.122   -53112.355    40711.222
  -19245.274    43592.985   -53295.189
  -61818.540    23066.219    27523.150
   -1934.486    50613.553   -50454.257
   16280.223    55269.249   -42324.585
   39208.252   -50573.830    31876.429
